time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.pose.covariance0,field.pose.covariance1,field.pose.covariance2,field.pose.covariance3,field.pose.covariance4,field.pose.covariance5,field.pose.covariance6,field.pose.covariance7,field.pose.covariance8,field.pose.covariance9,field.pose.covariance10,field.pose.covariance11,field.pose.covariance12,field.pose.covariance13,field.pose.covariance14,field.pose.covariance15,field.pose.covariance16,field.pose.covariance17,field.pose.covariance18,field.pose.covariance19,field.pose.covariance20,field.pose.covariance21,field.pose.covariance22,field.pose.covariance23,field.pose.covariance24,field.pose.covariance25,field.pose.covariance26,field.pose.covariance27,field.pose.covariance28,field.pose.covariance29,field.pose.covariance30,field.pose.covariance31,field.pose.covariance32,field.pose.covariance33,field.pose.covariance34,field.pose.covariance35
1720044904250739951,146,5409960000000,map,1.70859806953,4.60118018376,0.0,0.0,0.0,0.580775205438,0.814063978289,0.0462120443683,-0.0216858148585,0.0,0.0,0.0,0.0,-0.0216858148585,0.0351133895956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00673093880275
1720044904570453650,147,5410280000000,map,1.82700603312,4.83955771201,0.0,0.0,0.0,0.486274525745,0.87380609154,0.0383910578923,-0.0157829859329,0.0,0.0,0.0,0.0,-0.0157829859329,0.0301441783057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00722172674275
1720044904708142080,148,5410400000000,map,1.89685941108,4.93616460051,0.0,0.0,0.0,0.390380348447,0.92065367188,0.0403041384761,-0.0150259175937,0.0,0.0,0.0,0.0,-0.0150259175937,0.0277399145091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00683135209859
1720044904810582030,149,5410520000000,map,1.98343278642,5.0059727459,0.0,0.0,0.0,0.279781445113,0.960063718183,0.0296729295595,-0.00976927964807,0.0,0.0,0.0,0.0,-0.00976927964807,0.0280806858669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00661479617996
1720044904936170496,150,5410620000000,map,2.05752871532,5.05638197578,0.0,0.0,0.0,0.183515750448,0.983016769612,0.0297127148988,-0.0113994177408,0.0,0.0,0.0,0.0,-0.0113994177408,0.029842720864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00641802034395
1720044905068352867,151,5410780000000,map,2.15152398751,5.08483709857,0.0,0.0,0.0,0.0743116399536,0.997235067658,0.0268050595792,-0.0132832788925,0.0,0.0,0.0,0.0,-0.0132832788925,0.0317534306866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00661863516168
1720044905227511524,152,5410920000000,map,2.16038190126,5.08909383024,0.0,0.0,0.0,-0.0295774204468,0.999562492393,0.0217468359812,-0.0104563258644,0.0,0.0,0.0,0.0,-0.0104563258643,0.026943896752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00620476015391
1720044905357596781,153,5411060000000,map,2.1425681889,5.09705478175,0.0,0.0,0.0,-0.129349072386,0.991599121355,0.0182135616572,-0.00592621590019,0.0,0.0,0.0,0.0,-0.00592621590018,0.0207931462751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00565378270914
1720044905535920184,154,5411220000000,map,2.14079825146,5.10642110754,0.0,0.0,0.0,-0.226685931001,0.973967909475,0.0177519470446,-0.00427518357257,0.0,0.0,0.0,0.0,-0.00427518357257,0.0164276776639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00500525943307
1720044906659991848,155,5412340000000,map,2.42398359018,4.97856951704,0.0,0.0,0.0,-0.195797619408,0.980644325041,0.0178001067666,-0.0058398248309,0.0,0.0,0.0,0.0,-0.0058398248309,0.0207592273548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00605377083827
1720044907250092494,156,5412960000000,map,2.70349401321,4.85812797412,0.0,0.0,0.0,-0.208074270537,0.978113029225,0.0159221418979,-0.00348442298689,0.0,0.0,0.0,0.0,-0.00348442298689,0.0235094735575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00702020675384
1720044907579923214,157,5413280000000,map,2.97897750795,4.74262850349,0.0,0.0,0.0,-0.213320149438,0.976982350835,0.0149029278181,-0.00140308770746,0.0,0.0,0.0,0.0,-0.00140308770746,0.0251184937884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072970531181
1720044907930349728,158,5413640000000,map,3.27000421312,4.61000514025,0.0,0.0,0.0,-0.201941383669,0.979397609534,0.0149800674191,-0.0010638026273,0.0,0.0,0.0,0.0,-0.00106380262729,0.0300256081593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00768740478432
1720044908192051595,159,5413900000000,map,3.31579672926,4.58663688878,0.0,0.0,0.0,-0.0957342314291,0.995406930322,0.0167260813868,-0.00101469452824,0.0,0.0,0.0,0.0,-0.00101469452824,0.0354086938127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00822920654611
1720044908783921743,160,5414480000000,map,3.59198092834,4.54494148377,0.0,0.0,0.0,-0.0824806957598,0.996592662439,0.0152920840629,0.00026617710029,0.0,0.0,0.0,0.0,0.00026617710029,0.0412449113987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00945101878623
1720044909260173018,161,5414940000000,map,3.8639889982,4.47935811609,0.0,0.0,0.0,-0.0308342283342,0.999524512137,0.0143254557761,0.00266886831119,0.0,0.0,0.0,0.0,0.00266886831119,0.0613168359313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0108561415127
1720044909530466173,162,5415240000000,map,4.13839490105,4.47837714709,0.0,0.0,0.0,-0.0136038769635,0.999907462984,0.0156858784966,0.00346878401958,0.0,0.0,0.0,0.0,0.00346878401958,0.0620488040972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0103249202238
1720044909980061750,163,5415680000000,map,4.39373059832,4.47404559615,0.0,0.0,0.0,0.0495251454543,0.998772877069,0.0153136444464,0.0055934320903,0.0,0.0,0.0,0.0,0.0055934320903,0.0867027147506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0115363530636
1720044910250824506,164,5415960000000,map,4.65122185242,4.4895337556,0.0,0.0,0.0,0.0781321394381,0.996943011805,0.0151042905609,0.00666135528357,0.0,0.0,0.0,0.0,0.00666135528357,0.111369900953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0120826040747
1720044910510579510,165,5416220000000,map,4.89966371834,4.53067885615,0.0,0.0,0.0,0.0785142896358,0.996912988341,0.0130285460363,0.00674848690645,0.0,0.0,0.0,0.0,0.00674848690645,0.137354443277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013029803083
1720044910770793624,166,5416480000000,map,5.14880645246,4.56805674063,0.0,0.0,0.0,0.0788261325136,0.996888379325,0.0131440600704,0.00545509577981,0.0,0.0,0.0,0.0,0.00545509577981,0.15118417427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0134360942578
1720044911112088884,167,5416800000000,map,5.3990647101,4.63099268508,0.0,0.0,0.0,0.108374946109,0.994110090008,0.0120851043753,0.00572951136218,0.0,0.0,0.0,0.0,0.00572951136218,0.146930232958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0121794522322
1720044911908150698,168,5417600000000,map,5.64926315329,4.80930191223,0.0,0.0,0.0,0.0957508721791,0.995405329741,0.0116875435533,0.00531859260042,0.0,0.0,0.0,0.0,0.00531859260043,0.153575448688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0122436595375
1720044912088093677,169,5417780000000,map,5.77111813239,4.81157816704,0.0,0.0,0.0,-0.0129045213206,0.999916733198,0.0115364934266,0.00533006227483,0.0,0.0,0.0,0.0,0.00533006227483,0.158023986275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0118291816744
1720044912220091544,170,5417920000000,map,5.90422596483,4.78793621172,0.0,0.0,0.0,-0.130255976922,0.991480398433,0.0121884580722,0.00579320195067,0.0,0.0,0.0,0.0,0.00579320195067,0.160896020979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0114821016455
1720044912307938841,171,5418020000000,map,5.98637951806,4.75586163774,0.0,0.0,0.0,-0.239740729034,0.970836949669,0.0118478290158,0.00686780535256,0.0,0.0,0.0,0.0,0.00686780535256,0.175644427845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0119121619418
1720044912419900567,172,5418120000000,map,6.0429163584,4.70682468073,0.0,0.0,0.0,-0.337770765288,0.941228404861,0.0112841904166,0.00837303115599,0.0,0.0,0.0,0.0,0.00837303115599,0.163977960247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0114243548278
1720044913690823839,173,5419400000000,map,6.2342627647,4.41358648099,0.0,0.0,0.0,-0.382363714099,0.92401189935,0.0149004075538,0.0158237760836,0.0,0.0,0.0,0.0,0.0158237760836,0.153992643371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0109026174917
1720044914231950419,174,5419920000000,map,6.4775903575,4.28521742126,0.0,0.0,0.0,-0.320043568403,0.947402825795,0.0172872077824,0.0226962926549,0.0,0.0,0.0,0.0,0.0226962926549,0.156719311843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0105165468561
1720044914576997050,175,5420280000000,map,6.72849082599,4.08181473058,0.0,0.0,0.0,-0.314563585065,0.949236404143,0.0211502769478,0.0287458440389,0.0,0.0,0.0,0.0,0.0287458440389,0.161878540817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0113159090087
1720044914919720064,176,5420620000000,map,6.98838796873,3.89097512925,0.0,0.0,0.0,-0.31074348403,0.950493812254,0.0222061293457,0.0282848056487,0.0,0.0,0.0,0.0,0.0282848056487,0.139164662521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0107888125903
1720044915272368065,177,5420960000000,map,7.25628847205,3.71693977655,0.0,0.0,0.0,-0.304890800285,0.952387316118,0.0283513397919,0.038412241199,0.0,0.0,0.0,0.0,0.038412241199,0.158403722044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0117868170728
1720044915610933656,178,5421320000000,map,7.54413933725,3.5279378168,0.0,0.0,0.0,-0.306166016481,0.951978135438,0.0293229908564,0.0361340795526,0.0,0.0,0.0,0.0,0.0361340795526,0.126209832799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0107839762145
1720044915940223836,179,5421640000000,map,7.77339968135,3.3308630798,0.0,0.0,0.0,-0.404660396856,0.914467037797,0.0363013346284,0.0392767552691,0.0,0.0,0.0,0.0,0.0392767552691,0.109903761601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0111949129604
1720044916120316981,180,5421820000000,map,7.88153336409,3.20718690176,0.0,0.0,0.0,-0.498067191864,0.867138438999,0.0389779719602,0.0451714759692,0.0,0.0,0.0,0.0,0.0451714759692,0.119435252824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0124656354466
1720044916731024999,181,5422440000000,map,7.97371611826,2.95625474637,0.0,0.0,0.0,-0.481409196456,0.876495970081,0.0444085225056,0.0460407724646,0.0,0.0,0.0,0.0,0.0460407724646,0.103124770193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0115792929279
1720044917367660924,182,5423060000000,map,8.15839861498,2.73880909804,0.0,0.0,0.0,-0.407404509022,0.913247811948,0.0547826023749,0.0580942338156,0.0,0.0,0.0,0.0,0.0580942338156,0.114583565718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0123500548705
1720044917650794049,183,5423360000000,map,8.36427117965,2.52472734515,0.0,0.0,0.0,-0.396744060058,0.917929273315,0.0562238164857,0.0588794326967,0.0,0.0,0.0,0.0,0.0588794326967,0.112666329454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0115892679319
1720044917967303470,184,5423660000000,map,8.55813519046,2.30970298829,0.0,0.0,0.0,-0.396708810179,0.917944508087,0.0658137807166,0.0736327094294,0.0,0.0,0.0,0.0,0.0736327094294,0.132701431449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0128806904841
1720044918273514115,185,5423960000000,map,8.79274529655,2.16085567303,0.0,0.0,0.0,-0.391589076766,0.920140203968,0.0724310223453,0.0839451569098,0.0,0.0,0.0,0.0,0.0839451569098,0.150299509498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0131703850724
1720044918561695074,186,5424260000000,map,9.00476823644,1.99091876912,0.0,0.0,0.0,-0.385706913193,0.922621361727,0.0813316516183,0.0957242280301,0.0,0.0,0.0,0.0,0.0957242280301,0.167798362383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0126659119463
1720044918869441515,187,5424560000000,map,9.22937009443,1.84082957192,0.0,0.0,0.0,-0.41552127927,0.909583457674,0.0844449776826,0.0997790624112,0.0,0.0,0.0,0.0,0.0997790624112,0.177511899073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0121888583841
1720044919325311947,188,5425020000000,map,9.44183169809,1.68927302417,0.0,0.0,0.0,-0.423724096303,0.905791306103,0.0881455665512,0.105847996471,0.0,0.0,0.0,0.0,0.105847996471,0.187294350979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01241674349
1720044919709395351,189,5425400000000,map,9.55704594944,1.52233287181,0.0,0.0,0.0,-0.514741278207,0.857345564233,0.0895285903377,0.114330604185,0.0,0.0,0.0,0.0,0.114330604185,0.207341363179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0131839083848
1720044919891547800,190,5425600000000,map,9.58279596269,1.32148938183,0.0,0.0,0.0,-0.605816714906,0.795604240776,0.101569620934,0.131713417077,0.0,0.0,0.0,0.0,0.131713417077,0.230101830923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0123676537387
1720044920061069645,191,5425760000000,map,9.58259459831,1.15545510202,0.0,0.0,0.0,-0.693330390157,0.720619851298,0.113673298799,0.141352545929,0.0,0.0,0.0,0.0,0.141352545929,0.232109109618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0118529717816
1720044920230566820,192,5425940000000,map,9.56043507686,0.971878547218,0.0,0.0,0.0,-0.767188709837,0.64142145544,0.135294150843,0.166392587085,0.0,0.0,0.0,0.0,0.166392587085,0.263323568834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0132065310881
1720044920437192731,193,5426120000000,map,9.50777733196,0.795434511686,0.0,0.0,0.0,-0.833390144158,0.552685143297,0.161051579403,0.176935518309,0.0,0.0,0.0,0.0,0.176935518309,0.254647033018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013299237628
1720044920948070330,194,5426660000000,map,9.37142442338,0.514605291632,0.0,0.0,0.0,-0.855395921176,0.517974727218,0.175093630374,0.163658912569,0.0,0.0,0.0,0.0,0.163658912569,0.206724571559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0127064519715
1720044921352396117,195,5427020000000,map,9.22893875804,0.245884445558,0.0,0.0,0.0,-0.861463535252,0.507819433885,0.186127587156,0.158398420792,0.0,0.0,0.0,0.0,0.158398420792,0.185777915666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0134334903763
1720044921687988064,196,5427400000000,map,9.10493038387,-0.0368344053605,0.0,0.0,0.0,-0.859074073711,0.511851282969,0.205835226969,0.160127639758,0.0,0.0,0.0,0.0,0.160127639758,0.175939174396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013709847388
1720044922068044391,197,5427780000000,map,8.94770764713,-0.327858340225,0.0,0.0,0.0,-0.858140073899,0.513415634324,0.244226584635,0.171692278653,0.0,0.0,0.0,0.0,0.171692278653,0.171132057028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0161005980468
1720044922452204982,198,5428160000000,map,8.80551815297,-0.623244416966,0.0,0.0,0.0,-0.857886233465,0.513839673859,0.274755915375,0.167115420863,0.0,0.0,0.0,0.0,0.167115420863,0.155370415909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0200023961804
1720044922848079990,199,5428540000000,map,8.61564224382,-0.942161079925,0.0,0.0,0.0,-0.857484823255,0.514509259282,0.338075598942,0.178936655024,0.0,0.0,0.0,0.0,0.178936655024,0.143793853988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0214147064595
1720044923228108259,200,5428920000000,map,8.42162820201,-1.26901824887,0.0,0.0,0.0,-0.861103609848,0.508429516361,0.382213243269,0.179332401627,0.0,0.0,0.0,0.0,0.179332401627,0.134157407247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0215323620568
1720044923700195291,201,5429400000000,map,8.24963791565,-1.56416333199,0.0,0.0,0.0,-0.815831939246,0.578289068638,0.413463691967,0.171344077121,0.0,0.0,0.0,0.0,0.171344077121,0.122243210036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0201223553225
1720044923956232708,202,5429640000000,map,8.14946701175,-1.7979112455,0.0,0.0,0.0,-0.756794267303,0.653653147302,0.434272869126,0.167409166792,0.0,0.0,0.0,0.0,0.167409166792,0.123030940593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0175806857538
1720044924167538795,203,5429860000000,map,8.08621166433,-2.02322945307,0.0,0.0,0.0,-0.690347062343,0.723478357323,0.478656028042,0.182273634277,0.0,0.0,0.0,0.0,0.182273634277,0.130232369245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0162597935935
1720044924460582700,204,5430140000000,map,8.03381523768,-2.18752649862,0.0,0.0,0.0,-0.619441879773,0.785042519602,0.471539520788,0.171319956701,0.0,0.0,0.0,0.0,0.171319956701,0.122343435773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0148512950954
1720044925284554670,205,5430980000000,map,7.97678620577,-2.47511270129,0.0,0.0,0.0,-0.629741049253,0.776805130574,0.49871723088,0.192458498076,0.0,0.0,0.0,0.0,0.192458498076,0.13910278619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013764919383
